event_id,event_date,event_type,title,source,source_url,summary,status,confidence,note
evt_20250801_daily_us_10y_yield,20250801,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250804_daily_us_10y_yield,20250804,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250805_daily_us_10y_yield,20250805,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250806_daily_us_10y_yield,20250806,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250807_daily_us_10y_yield,20250807,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250808_daily_us_10y_yield,20250808,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250811_daily_us_10y_yield,20250811,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250812_daily_us_10y_yield,20250812,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250813_daily_us_10y_yield,20250813,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250814_daily_us_10y_yield,20250814,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250815_daily_us_10y_yield,20250815,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250818_daily_us_10y_yield,20250818,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250819_daily_us_10y_yield,20250819,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250820_daily_us_10y_yield,20250820,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250821_daily_us_10y_yield,20250821,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250822_daily_us_10y_yield,20250822,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250825_daily_us_10y_yield,20250825,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250826_daily_us_10y_yield,20250826,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250827_daily_us_10y_yield,20250827,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250828_daily_us_10y_yield,20250828,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250829_daily_us_10y_yield,20250829,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250901_daily_us_10y_yield,20250901,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250902_daily_us_10y_yield,20250902,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250903_daily_us_10y_yield,20250903,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250904_daily_us_10y_yield,20250904,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250905_daily_us_10y_yield,20250905,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250908_daily_us_10y_yield,20250908,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
evt_20250909_daily_us_10y_yield,20250909,monetary,日频宏观因子：us_10y_yield,daily_macro_proxy,,us_10y_yield 日频代理事件，用于补充跨市场因果复盘样本。,reviewed,0.55,批量补充日频宏观代理事件; [source-quality-audit] daily_macro_proxy is unregistered and source_url is empty; downgraded to needs_review pending source registration.; [AUTO] stale daily macro/monetary event marked reviewed
